candidate_key,selected,mode,mode_order,source,role,fs_hz,target_rbw_hz,total_decimation,fir_taps,design_method,window,beta,cutoff_hz,actual_enbw_hz,enbw_over_rbw,correction_db,passband_flatness_db,passband_flatness_0p45_db,att_2x_db,att_5x_db,observe_points,skip_points,accum_target,nyquist_hz,freq_2x_hz,freq_5x_hz,status,strict_pass,acceptable_pass,note
1M__firmware_current_coeffs__kaiser__96t__540000__4,1,1M,1,firmware_current_coeffs,recheck_old_candidate,10000000,1000000,13,96,kaiser,kaiser,4,540000,1002220.34525446,1.00222034525446,0.00963214752555996,0.0657994277377423,0.783428353754823,-67.3128579827164,-305.448568623082,384,32,512,5000000,2000000,5000000,PASS_ACCEPTABLE,0,1,"Current C table, Scheme B 1M candidate."
300K__recalc_scan__kaiser__128t__165000__4,1,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,128,windowed_sinc,kaiser,4,165000,313367.843156145,1.04455947718715,0.189331737359227,0.0521450415680408,0.157307893594229,-62.1646130702315,-80.2668701879017,384,64,576,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__legacy_scheme_b_coeffs_at_final_fs__legacy_hamming_sinc__128t__162000__NaN,0,300K,2,legacy_scheme_b_coeffs_at_final_fs,invalid_old_fs_reference,3250000,300000,40,128,c_table,legacy_hamming_sinc,NaN,162000,327186.472797099,1.09062157599033,0.376740851726012,0.0323808625768122,0.0882738425139577,-68.5093582634484,-83.1420590868135,384,64,576,1625000,600000,1500000,FAIL,0,0,"Old 300K coefficients evaluated at final 3.25 MSPS; reference only."
300K__recalc_scan__hamming__96t__150000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,150000,273612.682682628,0.912042275608758,-0.399850304894817,1.01113701370968,2.78702037278357,-62.7743504945518,-67.2248759660793,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__153000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,153000,279225.603276911,0.930752010923035,-0.31166016799783,0.794370610490768,2.33248927322109,-62.130412391878,-67.0674082482923,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__156000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,156000,284836.753208185,0.949455844027283,-0.225252280214434,0.613136848998386,1.93227706103583,-62.1603547247013,-67.5968712090205,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__159000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,159000,290476.793323257,0.96825597774419,-0.140098131197756,0.463521537040769,1.58246054586566,-62.8718368518209,-68.9056626326451,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__162000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,162000,296175.030150513,0.987250100501711,-0.0557281338039146,0.341708040962362,1.27916337711723,-64.3959769509354,-71.2849573858267,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__165000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,165000,301957.020693873,1.00652340231291,0.0282387696655741,0.244025005816977,1.01856881145236,-67.1056110017206,-75.6090655506138,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__168000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,168000,307842.433907646,1.02614144635882,0.112072293324485,0.166992990299687,0.796933083978128,-72.1946538308374,-86.7423009386656,384,64,544,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__171000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,171000,313843.325545927,1.04614441848642,0.195916422963924,0.107367477063321,0.61059840434517,-90.3864293892718,-82.2243930985586,384,64,544,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__recalc_scan__hamming__96t__174000__NaN,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,hamming,NaN,174000,319962.95940296,1.06654319800986,0.27978450294007,0.0621759942161727,0.45600531353581,-74.4757388582724,-74.1982525302759,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__150000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,150000,283377.797606589,0.94459265868863,-0.247554340540546,0.344520470197803,2.12055504766055,-54.0602061591483,-59.4657232712998,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__153000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,153000,288106.369137032,0.960354563790105,-0.175683954309456,0.187779592678363,1.63651115981905,-53.5599104706985,-59.3433413613127,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__156000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,156000,292705.391045965,0.975684636819882,-0.106905333793008,0.108137411188067,1.23007726574199,-53.7338917886939,-59.9111577015458,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__159000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,159000,297288.958582842,0.990963195276141,-0.0394247506598964,0.0814286437659803,0.893718402157155,-54.6104081348042,-61.26487626516,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__162000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,162000,301970.066539389,1.00656688846463,0.0284263995579865,0.0974691068312975,0.620143788424624,-56.3552248823213,-63.7048341193755,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__165000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,165000,306852.225959455,1.02284075319818,0.0980802335947694,0.125262806905136,0.402327139361305,-59.4361533044718,-68.1434739810289,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__168000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,168000,312022.264479691,1.0400742149323,0.170643296695623,0.147605289862198,0.233524773868541,-65.5078135033591,-79.9216135301784,384,64,544,1625000,600000,1500000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__171000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,171000,317544.521789578,1.05848173929859,0.246833700642041,0.161010627853955,0.161010109131134,-86.165938039344,-74.0993232767847,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__174000__3,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,3,174000,323456.559200734,1.07818853066911,0.326947076692006,0.163807204735578,0.163806344859653,-64.0267785184236,-66.3675861463021,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__150000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,150000,278419.869644255,0.928066232147516,-0.324210289214665,0.683375574891986,2.48117465808075,-61.2588038313369,-67.1451396719477,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__153000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,153000,283985.267405342,0.946617558017806,-0.238254444279999,0.485575611409965,2.00720112050705,-60.8472077511934,-67.0247452464559,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__156000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,156000,289450.169793506,0.964833899311687,-0.155474460565667,0.329340249472699,1.5981548085919,-61.1119558793271,-67.5959616677735,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__159000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,159000,294860.427070497,0.98286809023499,-0.0750476449456101,0.20949311635303,1.24884504230962,-62.1001877195287,-68.9587915522613,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__162000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,162000,300265.84820249,1.00088616067497,0.00384684270343367,0.120889171897301,0.9541395078326,-64.0108186501658,-71.4220044361814,384,64,544,1625000,600000,1500000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__165000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,165000,305716.022139428,1.01905340713143,0.0819694535546346,0.0584967625493255,0.708976529387775,-67.4069575035285,-75.9278277625894,384,64,544,1625000,600000,1500000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__168000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,168000,311256.321242657,1.03752107080886,0.159969254738588,0.0497074823914764,0.508382667973659,-74.4864790730858,-88.2016745381536,384,64,544,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__171000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,171000,316924.364806189,1.05641454935396,0.23834373849379,0.0589433493269649,0.347492751961162,-83.7740290367617,-81.412592022532,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__174000__4,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,4,174000,322747.160314135,1.07582386771378,0.317411751023684,0.0645976149468197,0.221571004090859,-70.0353673505853,-73.8773108185643,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__150000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,150000,274476.896812776,0.914922989375921,-0.38615459700349,0.96300048045456,2.75613903934996,-68.850862336955,-75.2930094646384,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__153000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,153000,280375.715157369,0.934585717191229,-0.293808603675939,0.74210374414263,2.29613661211208,-68.5645939144703,-75.1874749685531,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__156000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,156000,286213.556323944,0.954045187746479,-0.204310547254855,0.558711495780158,1.89154965463328,-68.960588883336,-75.7751386629719,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__159000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,159000,292005.317349891,0.973351057832971,-0.117304947962781,0.409051435504574,1.53860278581469,-70.1113870015059,-77.1610247637455,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__162000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,162000,297769.745709303,0.99256581903101,-0.0324068467145526,0.28933873372146,1.23352196777019,-72.2657869374477,-79.6648989364202,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__165000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,165000,303527.722524795,1.01175907508265,0.0507710853248679,0.195818672801471,0.972536652742053,-76.1471069499576,-84.2707051690528,384,64,544,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__168000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,168000,309300.418013132,1.03100139337711,0.132592522239424,0.124815561928688,0.751888628022305,-85.1198370508434,-97.2995545297014,384,64,544,1625000,600000,1500000,PASS_ACCEPTABLE,0,1,"300K@3.25MSPS recalc scan"
300K__recalc_scan__kaiser__96t__171000__5,0,300K,2,recalc_scan,tap_cutoff_scan,3250000,300000,40,96,windowed_sinc,kaiser,5,171000,315107.47828063,1.05035826093543,0.213374554599628,0.0727851618134599,0.567845777722776,-86.0487143392686,-89.1343905279322,384,64,544,1625000,600000,1500000,FAIL,0,0,"300K@3.25MSPS recalc scan"
